product_id,product_name,aisle_id,department_id
42626,Madras Sambar Toor Dal with Vegetables,76,6
42647,Organic Poultry Blend Herbs,16,4
42666,Organic Pistachios,117,19
42683,Mountain Fresh Body Wash,127,11
42697,Real Sweet Potato Vegetable Chips,107,19
42701,Organic Sour Cream,108,16
42736,Unsalted Butter,36,16
42768,Organic Garbanzo Beans,59,15
42803,Organic Apple Slices,50,19
42828,Whipped Cream Cheese,108,16
42862,Lemon Garlic Turkey Jerky,23,19
42904,Big Bowl Round Containers + Lids,85,17
42913,Iceberg Garden Salad Blend,123,4
42959,Jet-Dry Original Rinse Aid,74,17
42987,Krinkle Cut Salt & Fresh Ground Pepper Potato Chips,107,19
43014,Sliced Baby Bella Mushrooms,123,4
43076,Wide Egg Noodles,131,9
43086,Super Greens Salad,123,4
43115,French Onion Sour Cream Dip,67,20
43127,Whole Baby Corn,81,15
43129,Panko Bread Crumbs,5,13
43154,Sparkling Mineral Water,115,7
43165,Orange Peel In Dark Chocolate Bar,45,19
43181,New York Extra Sharp Cheddar Cheese,21,16
43183,Deli Fresh Shaved Smoked Turkey Breast,96,20
43252,Italian Style Chicken Meatballs with Mozarella Cheese,7,12
43262,Original Sauce,72,13
43263,Crunchy Oats N' Honey Granola Bars,3,19
43279,Non-Fat Greek Yogurt With Strawberries on the Bottom,120,16
43282,Classic Clean 2 In 1 Shampoo Plus Conditioner,22,11
43295,Unsweetened Vanilla Almond Milk,91,16
43304,Chipotle Chicken Burrito,38,1
43340,Bay Blue Cheese,2,16
43352,Raspberries,32,4
43371,Crushed Red Pepper,104,13
43406,Roasted Seaweed Snacks,66,6
43409,Frosted Mini-Wheats Original Cereal,121,14
43504,Organic Chicken Strips,34,1
43632,GoGurt Strawberry and Blueberry Tubes,120,16
43645,"Eggs, Hard-Boiled",86,16
43647,Organic Asparagus Spears,116,1
43662,"Yogurt, Strained Low-Fat, Coconut",120,16
43692,Shredded Mozzarella Cheese,21,16
43693,Whole Vitamin D Milk,84,16
43704,Low Carb Whole Wheat Tortillas,128,3
43712,Creme Fraiche,108,16
43713,Organic Creamy Peanut Butter,88,13
43719,Large Grade A - CA,86,16
43721,Wint-O-Green,46,19
43732,Garlic Chicken,38,1
43758,Gluten Free French Baguettes,112,3
43768,Organic Bell Pepper,83,4
43772,Cherubs Heavenly Salad Tomatoes,83,4
43789,Organic Basil,16,4
43814,Nuts & Spices Dark Chocolate Nuts & Sea Salt Snack Bars,3,19
43858,Original Coconut Milk Beverage,91,16
43860,Natural Colby Jack Cheese Block,21,16
43863,Carnation Original Malted Milk,90,7
43867,100% Grated Parmesan Cheese,21,16
43875,Baby Food Stage 2 Blueberry Pear & Purple Carrot,92,18
43886,Hot Dog Buns Enriched 8 Count,43,3
43920,Organic Powdered Sugar,17,13
43922,Hickory Liquid Smoke,72,13
43928,Creamy Swiss Original Wedges Cheese,21,16
43961,Organic Peeled Whole Baby Carrots,123,4
43967,Raspberry Lemonade,31,7
43986,Natural California Raisins,117,19
43999,"Bucatini, No. 15",131,9
44008,Organic Greek Whole Milk Blended Vanilla Bean Yogurt,120,16
44021,Grilled Vegetables,13,20
44051,Zero Vitamin Water,64,7
44098,Appley Ever After Organic Juice Drink,98,7
44099,Organic Dried Porcini Mushrooms,63,9
44100,Drumstick Variety Pack Frozen Dairy Dessert Cones,37,1
44142,Red Onion,83,4
44156,Strawberry on the Bottom Nonfat Greek Yogurt,120,16
44172,Movie Theater Butter Microwave Popcorn,23,19
44187,Protein Caramel Nut Chewy Bars,48,14
44201,Original Gluten Free Crackers,78,19
44212,Chili Mix,104,13
44229,Original Black Bean with Sea Salt Bean Chips,107,19
44233,Multi Grain Crispbread,78,19
44234,Squeeze Tomato Ketchup,72,13
44245,Honey Maid Graham Crackers,78,19
44262,Chocolate Coconut Almond Milk,91,16
44265,"Roasted white meat chicken, whole wheat noodles, green beans & carrots in a creamy chili peanut sauce. Thai-Style Noodles With Chicken",38,1
44303,Organic Shredded Unsweetened Coconut,17,13
44310,Soft Pretzel Mini Buns,43,3
44359,Organic Small Bunch Celery,83,4
44375,Canned Aranciata Orange,77,7
44408,Gluten Free Oatmeal Cookie Granola Bars Granola Bars,3,19
44422,Organic Old Fashioned Rolled Oats,130,14
44449,Organic Tomato Sauce,81,15
44486,Crushed Pineapple in Juice,99,15
44491,All Natural Fresh Buttermilk Ranch Dressing Marinade,89,13
44492,Deli Counter Turkey Breast,96,20
44514,Yellow Straightneck Squash,83,4
44533,"French Baguettes, Take & Bake, Twin Pack",112,3
44536,Simple Favorites Five Cheese Rigatoni,38,1
44548,Barbecue Potato Chips,107,19
44560,Kids Organic Chocolate Chip ZBars,3,19
44570,Kale Greens,83,4
44571,Steak & Cheddar Crispy Buttery Seasoned Crust Stuffed Sandwiches,38,1
44626,Ground Allspice,104,13
44629,"Chia Seed, Organic, Ground",117,19
44632,Sparkling Water Grapefruit,115,7
44636,Organic Cameo Apple,24,4
44640,Premium Pinto Beans,59,15
44661,Bicolor Sweet Corn,83,4
44669,Raw Wildflower Honey,29,13
44683,Brussels Sprouts,83,4
44706,Entertainment Cracker Collection,78,19
44761,Salsa Verde,51,13
44769,Hawaiian Body Scrub,25,11
44786,Oh My Yog! Organic Wild Quebec Blueberry Cream Top Yogurt & Fruit,50,19
44799,Fresh CA Grown Eggs,86,16
44811,Crunchy Sunflower Seed Bites Sea Salt,107,19
44813,Seasoning Salt,104,13
44814,"Sauerkraut Salad, Arame (Sea Vegetable) & Ginger",110,13
44830,All Natural Maple Almond Butter,88,13
44843,Traditional Chicken Noodle Soup,69,15
44848,Cucumber & Sage Scent Facial Cleansing Towelettes,25,11
44870,Franks,106,12
44910,Organic Spring Mix Salad,123,4
44912,Baking Powder,17,13
44932,Forest Berry Natural Lowfat Yogurt,120,16
44968,Savoy Cabbage,83,4
44987,Heavy Whipping Cream,53,16
45007,Organic Zucchini,83,4
45009,Chocolate Chocolate Chip Ice Cream,37,1
45013,Apple Sauce,99,15
45036,Organic Half Tea & Half Lemonade,94,7
45037,Lemon Dish Liquid,74,17
45045,Organic Stage 3 Pumpkin Cranberry Apple Baby Food,92,18
45056,Everyone Lavender + Aloe Soap,25,11
45063,Organic Baby Bella Mushrooms,123,4
45064,Honey Wheat Bread,112,3
45066,Honeycrisp Apple,24,4
45073,Sliced Portabella Mushrooms,83,4
45084,Gelato Fudge Brownie ,37,1
45099,Steak Fries Thick-Cut French Fried Potatoes,129,1
45104,ALMONDBREEZE UNSWEETENED,91,16
45106,Low Fat Strawberry Yogurt Tubes,120,16
45116,Potatoes Sweet,83,4
45123,Organic 21 Grain Thin Sliced Bread,112,3
45128,Milk Chocolate M&Ms,45,19
45190,Vodka,124,5
45200,Organic Cauliflower,83,4
45221,Indian Mattar Paneer,38,1
45223,Just Green Unsweetened Tea,94,7
45224,Fior Di Latte Mozzarella,21,16
45229,Organic Chia Seeds,117,19
45290,Thin Spaghetti Pasta,131,9
45302,Mini Falafel With Tahini Sauce,1,20
45321,Mini Corn Dogs,129,1
45364,California Veggie Burgers - 4 CT,42,1
45374,Newman O's Creme Filled Chocolate Cookies,61,19
45407,Cooked Ham,96,20
45437,Sea Salt Made With Organic Grain Rice Chips,107,19
45446,"Yogurt, Organic, Lowfat, Strawberry",120,16
45458,Nutritional Strawberry Shake,65,11
45519,Garlic Spread,104,13
45535,Organic Low Sodium Chicken Broth,69,15
45537,Classic Round Crackers,78,19
45541,The Tonight Dough™ Ice Cream,37,1
45582,Cavatappi No. 87 Macaroni,131,9
45603,Trilogy Kombucha Drink,31,7
45613,Pad Thai,38,1
45628,Mango Rosewater Lassi Yogurt Drink,120,16
45633,Organic Beef Hot Dogs,106,12
45636,Cranberry Pomegranate Sparkling Yerba Mate,94,7
45645,Dark Chocolate Nuts & Sea Salt Bars,3,19
45646,Grated Parmesan Cheese,21,16
45650,Irish Breakfast,94,7
45664,Onion Powder,104,13
45669,Steak & Roasted Potato Dinner,38,1
45681,Americone Dream® Ice Cream,37,1
45763,Mini Seedless Cucumbers,83,4
45767,Sunny Days Strawberry Snack Bars,92,18
45771,Boston / Butter Lettuce,83,4
45774,Organic Sweet Greens and Ginger Juice Blend,31,7
45801,"Bay Leaves, Turkish, Organic",104,13
45819,Nacho Sliced Jalapenos,30,6
45871,Mixed Beans,59,15
45918,Coconut Butter,19,13
45920,Spearmint,46,19
45948,Gluten Free 7 Grain Bread,112,3
45961,Reduced Fat Medium Cheddar Cheese,21,16
45965,Steel Cut Oats,130,14
46023,Harvest Peach Yogurt,120,16
46045,Reduced Fat Irish Butter,36,16
46049,Salt & Pepper Krinkle Chips,107,19
46052,Mountain berry Blast Sports Drink,64,7
46061,Popcorn,23,19
46069,Supergreens!,123,4
46075,Mild Cheddar Semisoft Cheese,21,16
46088,Beer,27,5
46107,Whole Wheat Crackers,78,19
46149,Zero Calorie Cola,77,7
46157,Natural Beef & Chicken Formula Food for Cats,41,8
46172,Three Meat & Four Cheese Lasagna,38,1
46175,Half Baked® Ice Cream,37,1
46260,"Tortilla Chips, Mexican Kitchen Style, Salted",107,19
46346,Sweet Potato Fries with Sea Salt,129,1
46388,Sweet & Salty Nut Cashews Granola,3,19
46425,"Veggie Snack, Freeze-Dried Edamame, Onion & Chive",50,19
46440,Traditional Panettone,6,2
46453,Organic Sugar,17,13
46454,Whole Japones Chile Bag,30,6
46473,Pure Vanilla Extract,17,13
46480,Macaroni & Cheese Deluxe Four Cheese Sauce Dinner,4,9
46516,Sesame Bagels,93,3
46522,Spaghetti Pasta,131,9
46524,Natural Peanut Butter Crunchy and Flaxseed,88,13
46541,Corn Flakes,121,14
46547,Shedd's Spread Original Vegetable Oil Spread,36,16
46559,Organic Just Blueberries,50,19
46572,Sweet Rolls,43,3
46650,Special Reserve Extra Sharp Cheddar Cheese,21,16
46654,Organic Grade A Large Brown Eggs,86,16
46667,Organic Ginger Root,83,4
46672,Complete Clean Power Toilet Bowl Cleaner,114,17
46676,Total 0% Nonfat Greek Yogurt,120,16
46680,"Tall Entree Containers & Lids Containers, Tight Seal, Large Squares",85,17
46692,Multigrain Tortilla Chips,107,19
46709,Gluten Free Old Fashioned Rolled Oats,130,14
46720,Organic Free Range Chicken Broth,69,15
46777,Organic Poppy Seed,117,19
46802,Pineapple Chunks,116,1
46842,Plain Pre-Sliced Bagels,93,3
46844,Simple Favorites Lasagna with Meat Sauce,38,1
46847,Quick Cooking Rolled Oats Irish Oatmeal,130,14
46886,Raspberry Yoghurt,120,16
46906,Grape White/Green Seedless,24,4
46941,Provolone Slices,21,16
46969,Organic Bosc Pear,24,4
46979,Asparagus,83,4
46981,Deluxe Beef Stroganoff Hamburger Helper,4,9
46995,Tallulah Extra Pale Ale,27,5
46996,Creamy Swiss French Onion Wedges Cheese,21,16
47014,Raspberry Cheesecake Gelato,37,1
47018,100% Premium Select Not From Concentrate Pure Prune Juice,98,7
47031,Kentucky Straight Bourbon Whiskey,124,5
47042,Organic Red On the Vine Tomato,83,4
47078,Lavender & Witch Hazel Alcohol-Free Toner,109,11
47086,Herbed Chicken Couscous,4,9
47087,Total 0% Blueberry Acai Greek Yogurt,120,16
47089,Organic Gluten Free Brown Rice Flour,17,13
47117,Sweet Chilli Sauce,72,13
47141,Cola,77,7
47144,Unsweetened Original Almond Breeze Almond Milk,91,16
47145,Spring Mix,123,4
47167,Organic Sunny Days Apple Snack Bars,92,18
47193,Roasted Garlic Alfredo Pasta Sauce,9,9
47209,Organic Hass Avocado,24,4
47223,Gluten Free & Dairy Free Thai Red Curry With Organic Jasmin Rice & Vegetables,38,1
47272,Antioxidant Infusions Beverage Malawi Mango,31,7
47280,California Orange Juice,31,7
47325,100% Pomegranate Juice,98,7
47333,Queso Fresco,2,16
47366,Raisin Bran Crunch Cereal,121,14
47380,New York Style Nova Lox,15,12
47472,Cheesy Enchilada Hamburger Helper,4,9
47491,Organic Coconut Snack Bar,3,19
47500,Coarse Sea Salt,104,13
47504,Blueberry Breakfast Biscuits,48,14
47509,100% Guava Juice,98,7
47526,Goat Cheese Log,21,16
47546,Chocolate Coconut Milk Beverage,91,16
47553,Sugarfree Peppermint Chewing Gum,20,11
47577,Light Key Lime Pie Yogurt,120,16
47591,Prosciutto di San Daniele,96,20
47601,Unsalted Cultured Butter,36,16
47623,Seasoning Allspice,104,13
47626,Large Lemon,24,4
47630,Medium Navel Orange,24,4
47652,Coconut Almond Minis Frozen Dessert Bars,37,1
47660,Milk Chocolate Nutrition Shake,65,11
47672,Uncured Hickory Smoked Sunday Bacon,106,12
47682,Natural 72% Dark Chocolate With Espresso Beans Bar,45,19
47719,Banana Raspberry & Brown Rice Stage 2,92,18
47734,Organic Green Cabbage,83,4
47739,Vitamin C 1000 Mg,47,11
47752,Roasted White Sesame Seeds,66,6
47759,Mandarin Oranges,24,4
47766,Organic Avocado,24,4
47788,Honeydew Melon,24,4
47792,Organic Beans & Rice Cheddar Cheese Burrito,38,1
47805,"Vinegar, Apple Cider",19,13
47823,Organic Vanilla Kefir,120,16
47875,Gluten Free Quinoa Linguine,131,9
47888,Apple and Carrot Stage 2 Baby Food,92,18
47893,Steel Cut Irish Oatmeal,130,14
47912,Vanilla Skyr Style Yogurt,120,16
47920,Original Tumeric Elixir,98,7
47933,Hot Buffalo Wing Pretzels Pieces,107,19
47940,Light Strawberry Yogurt,120,16
47941,Special K Red Berries Cereal,121,14
47962,Fresh Ground Turkey,49,12
47965,TLC Cherry Dark Chocolate Chewy Granola,3,19
47966,Old Fashioned Rolled Oats,130,14
47977,Grapefruit Sparkling Water,115,7
47998,Women's Complete Multi-Vitamin Gummies,100,21
48017,Organic Hoisin Sauce,5,13
48044,"Noodles, Udon, Japanese",66,6
48079,Organic Brown Long Grain Rice,63,9
48099,Truffle Parmesan Macaroni & Cheese Bowl,38,1
48101,Poultry Magic Seasoning Blends,104,13
48104,Organic Lite Coconut Milk,91,16
48105,Gingerbread Spice Cookies,105,13
48109,"Tortilla Chips, Clasico, Jalapeno Lime",107,19
48110,Thin Stackers Brown Rice Lightly Salted,78,19
48112,Organic Whole Wheat Flour,17,13
48118,Max Gel Clog Remover,114,17
48121,Solid White-No Salt Added Albacore Tuna,95,15
48142,Diet,77,7
48150,Dishwashing Liquid Lemon Scent,74,17
48171,Shredded Hash Browns,129,1
48183,Flour Tortillas,128,3
48190,Oyster Crackers,78,19
48204,Tamari Gluten Free Soy Sauce,66,6
48205,Spinach,123,4
48210,Whole Wheat Blueberry Fig Bars,48,14
48226,Select-A-Size White Giant Roll Paper Towels,54,17
48230,Soft Taco Size White Flour Tortillas,128,3
48246,Green Machine Juice Smoothie,31,7
48271,Adult Maximum Strength Severe CF Nighttime Max Liquid Multi-Symptom Cough Cold & Flu Relief,11,11
48283,Premium  Vanilla Mochi Ice Cream,37,1
48290,Creamy Swiss Garlic & Herb Spreadable Cheese Wedges,21,16
48364,Sweet Onion,83,4
48437,Coarse Kosher Salt,104,13
48440,Pepperoni Pizza Rolls,129,1
48453,"Water, Unsweet, Crisp Apple",115,7
48480,Punjab Eggplant,76,6
48523,Birthday Cake Light Ice Cream,37,1
48535,Broccoli Cheese Condensed Soup,69,15
48544,Compleats Chicken Breast Gravy Mashed Potatoes Microwaveable Meal,4,9
48559,Synergy Organic Kombucha Gingerberry,31,7
48566,No Salt Added Organic Mixed Vegetables,116,1
48572,"Chili Peppers, Hot",110,13
48599,"Mediterranean Style Chicken, Rigatoni & Broccooli",38,1
48645,Unsweetened Coconutmilk,91,16
48647,Mini Chocolate Croissant,93,3
48679,Organic Garnet Sweet Potato (Yam),83,4
48682,Sauerkraut,110,13
48697,Canola Oil,19,13
48705,Parmesan Cheese,21,16
48706,Champagne Vinegar,19,13
48720,Shoestring Fries,129,1
48722,Coffee,26,7
48739,Limited Edition Mini Trix Cereal,121,14
48745,Globe Eggplant,83,4
48747,Oh My Yog! Gingered Pear Trilayer Yogurt,120,16
48775,Organic Red Cabbage,83,4
48785,"Power Blend Superfood Brussels Sprouts, Napa Cabbage, Kohlrabi, Broccoli, Carrots & Kale",123,4
48800,Caramel Cone Ice Cream,37,1
48812,Variety Pack,85,17
48821,Pistachio Ice Cream,37,1
48833,No MSG Cheddar Wurst Smoked Sausage with Wisconsin Cheese,106,12
48835,Organic Unsweetened Vanilla Coconut Non-Dairy Beverage,84,16
48857,Authentic French Brioche,93,3
48870,Unsweet Cherry Sparkling Water,115,7
48871,Natural Tomato Paste,81,15
48890,Jumbo Brown Eggs,86,16
48900,Coffee Chocolate Bar,3,19
48933,Free and Gentle Liquid Laundry Detergent,75,17
48988,Unsweetened Premium Iced Tea,94,7
49010,Hearty & Delicious 100% Whole Wheat with Honey Bread,112,3
49044,"Organic Pears, Peas and Broccoli Puree Stage 1",92,18
49052,Organic Peach Cobbler Black Tea Tea Bags,94,7
49075,Organic Brown Rice,38,1
49083,Organic Limes,32,4
49131,Smoked Turkey Breast Slices,96,20
49141,Gluten Free Rice Chex,121,14
49157,Organic Teas Black Tea Organic English Breakfast Tea Bags - 16 CT,94,7
49174,Raincoast Crisps Cranberry And Hazelnut Crackers,78,19
49175,Organic Pinto Beans,59,15
49191,Cran Raspberry Sparkling Water,115,7
49198,Zero Soda,77,7
49215,Kids Sensible Foods Broccoli Littles,92,18
49227,Sour Cream and Onion Potato Chips,107,19
49235,Organic Half & Half,53,16
49236,80% Lean Ground Beef,122,12
49243,Black Cherry Barbecue Pork Jerky,23,19
49247,Coconut Yoghurt,120,16
49248,Organic Farro,63,9
49267,Vegetable Broth Low Sodium,69,15
49273,Light and Lean Quinoa Black Beans with Butternut Squash and Chard,38,1
49299,Gold Liquid Hand Soap,127,11
49306,Original Mountain Blueberry Low Fat Yogurt,120,16
49326,Cereal Variety Fun Pack,121,14
49363,Freshly made pasta in a 100% Real Cheddar cheese sauce Macaroni & Cheese,38,1
49374,Organic Cultured Cream Cheese Spread,108,16
49381,Zucchini Squash,83,4
49383,Organic Bunch Beets,83,4
49401,"Chicken Base, Organic",69,15
49424,Cereal Honey Bears,29,13
49451,Artichoke Spinach Dip,67,20
49478,Frozen Organic Strawberries,24,4
49481,Original Barbecue Sauce,5,13
49507,Everyday Bowls,111,17
49508,Antioxidant Infusions Costa Rica Clementine,31,7
49517,0% Fat Free Organic Milk,84,16
49518,Thai Green Curry,38,1
49519,Raspberry Essence Water,115,7
49533,Cane Sugar,17,13
49573,That's My Jam™ Core Ice Cream,37,1
49585,Organic Refined Coconut Oil,19,13
49588,Honey,29,13
49615,Cran-Apple Juice Drink,98,7
49617,Creamy Mozzarella Sun-Dried Tomato & Basil Flavor Cheese Wedges,2,16
49628,Yoghurt Blueberry,120,16
49662,Bacon Cheddar Pretzel Pieces,107,19
49680,All Natural Creamy Caesar Dressing,89,13
49683,Cucumber Kirby,83,4
